workerId,cond,group,valence,s1_color,valrating,arrating,exprating,IES,RT,correct
15750,learning,UG,neg,blue,50,50,50,970.775,971,1
15750,learning,UG,neg,blue,50,50,50,826.775,827,1
15750,learning,UG,neu,red,50,50,50,761.775,762,0
15750,learning,UG,neg,red,50,50,50,712.775,713,1
15750,learning,UG,neu,blue,50,50,50,656.775,657,1
15750,learning,UG,neu,red,50,50,50,601.775,602,1
15750,learning,UG,neu,blue,50,50,50,564.775,565,1
15750,learning,UG,neg,red,50,50,50,527.775,528,1
15750,learning,UG,neg,red,50,50,50,501.775,502,0
15750,learning,UG,neu,blue,50,50,50,534.775,535,1
15750,learning,UG,neg,blue,50,50,50,509.775,510,1
15750,learning,UG,neu,blue,50,50,50,497.775,498,1
15750,learning,UG,neg,blue,50,50,50,483.775,484,1
15750,learning,UG,neg,blue,50,50,50,472.775,473,1
15750,learning,UG,neg,blue,50,50,50,458.775,459,1
15750,learning,UG,neg,blue,50,50,50,444.775,445,0
15750,learning,UG,neu,red,50,50,50,440.775,441,1
15750,learning,UG,neg,blue,50,50,50,427.775,428,1
15750,learning,UG,neu,red,50,50,50,422.775,423,1
15750,learning,UG,neu,red,50,50,50,410.775,411,1
15750,learning,UG,neu,red,50,50,50,404.775,405,0
15750,learning,UG,neu,red,50,50,50,397.775,398,0
15750,learning,UG,neg,red,50,50,50,392.775,393,0
15750,learning,UG,neg,red,50,50,50,395.775,396,1
15750,learning,UG,neu,blue,50,50,50,389.775,390,1
15750,learning,UG,neg,red,50,50,50,385.775,386,1
15750,learning,UG,neu,blue,50,50,50,378.775,379,1
15750,learning,UG,neg,red,50,50,50,372.775,373,0
15750,learning,UG,neu,blue,50,50,50,366.775,367,0
15750,learning,UG,neg,red,50,50,50,364.775,365,1
15750,learning,UG,neu,blue,50,50,50,358.775,359,1
15750,learning,UG,neu,blue,50,50,50,356.775,357,1
15750,learning,UG,neg,blue,50,50,50,352.775,353,1
15750,learning,UG,neu,red,50,50,50,351.775,352,1
15750,learning,UG,neu,blue,50,50,50,349.775,350,1
15750,learning,UG,neg,red,50,50,50,347.775,348,1
15750,learning,UG,neg,blue,50,50,50,343.775,344,1
15750,learning,UG,neg,red,50,50,50,340.775,341,0
15750,learning,UG,neu,red,50,50,50,337.775,338,1
15750,learning,UG,neu,red,50,50,50,334.775,335,1
15750,exp,UG,neu,red,100,1,49,334.775,335,1
15750,val_arr,UG,neg,blue,11,61,49,334.775,335,1
15750,val_arr,UG,neg,blue,18,71,49,334.775,335,1
15750,val_arr,UG,neg,blue,1,100,49,334.775,335,1
15750,val_arr,UG,neu,red,56,6,49,334.775,335,1
15750,val_arr,UG,neg,blue,19,58,49,334.775,335,1
15750,val_arr,UG,neg,blue,47,49,49,334.775,335,1
15750,exp,UG,neg,red,47,49,41,334.775,335,1
15750,exp,UG,neg,blue,47,49,69,334.775,335,1
15750,exp,UG,neu,red,47,49,49,334.775,335,1
15750,exp,UG,neu,red,47,49,57,334.775,335,1
15750,exp,UG,neu,red,47,49,32,334.775,335,1
15750,exp,UG,neg,blue,47,49,57,334.775,335,1
15750,exp,UG,neg,blue,47,49,72,334.775,335,1
15750,exp,UG,neg,blue,47,49,80,334.775,335,1
15750,val_arr,UG,neu,red,56,25,80,334.775,335,1
15750,val_arr,UG,neu,blue,82,31,80,334.775,335,1
15750,exp,UG,neg,blue,82,31,58,334.775,335,1
15750,exp,UG,neg,red,82,31,42,334.775,335,1
15750,exp,UG,neu,red,82,31,56,334.775,335,1
15750,val_arr,UG,neu,red,64,27,56,334.775,335,1
15750,val_arr,UG,neg,red,16,63,56,334.775,335,1
15750,val_arr,UG,neg,blue,43,53,56,334.775,335,1
15750,val_arr,UG,neu,blue,52,21,56,334.775,335,1
15750,val_arr,UG,neu,red,61,5,56,334.775,335,1
15750,exp,UG,neg,blue,61,5,57,334.775,335,1
15750,val_arr,UG,neg,red,49,18,57,334.775,335,1
15750,exp,UG,neu,blue,49,18,61,334.775,335,1
15750,val_arr,UG,neu,red,56,41,61,334.775,335,1
15750,val_arr,UG,neu,red,53,10,61,334.775,335,1
15750,val_arr,UG,neg,blue,0,79,61,334.775,335,1
15750,exp,UG,neg,red,0,79,37,334.775,335,1
15750,exp,UG,neu,red,0,79,67,334.775,335,1
15750,exp,UG,neg,blue,0,79,61,334.775,335,1
15750,val_arr,UG,neg,blue,26,64,61,334.775,335,1
15750,val_arr,UG,neg,blue,33,59,61,334.775,335,1
15750,val_arr,UG,neu,red,50,44,61,334.775,335,1
15750,exp,UG,neu,blue,50,44,56,334.775,335,1
15750,val_arr,UG,neg,red,38,56,56,334.775,335,1
15750,val_arr,UG,neg,blue,37,51,56,334.775,335,1
15750,val_arr,UG,neg,red,29,60,56,334.775,335,1
15750,exp,UG,neg,blue,29,60,42,334.775,335,1
15750,val_arr,UG,neu,red,45,28,42,334.775,335,1
15750,exp,UG,neu,red,45,28,61,334.775,335,1
15750,exp,UG,neu,red,45,28,40,334.775,335,1
15750,exp,UG,neg,blue,45,28,46,334.775,335,1
15750,exp,UG,neu,blue,45,28,61,334.775,335,1
15750,exp,UG,neg,blue,45,28,30,334.775,335,1
15750,val_arr,UG,neg,blue,1,74,30,334.775,335,1
15750,exp,UG,neu,red,1,74,46,334.775,335,1
15750,val_arr,UG,neg,blue,34,60,46,334.775,335,1
15750,exp,UG,neu,blue,34,60,57,334.775,335,1
15750,exp,UG,neg,blue,34,60,43,334.775,335,1
15750,exp,UG,neg,blue,34,60,60,334.775,335,1
15750,val_arr,UG,neu,blue,58,19,60,334.775,335,1
15750,exp,UG,neu,red,58,19,46,334.775,335,1
15750,exp,UG,neg,red,58,19,25,334.775,335,1
15750,val_arr,UG,neu,red,74,27,25,334.775,335,1
15750,val_arr,UG,neg,red,36,60,25,334.775,335,1
15750,exp,UG,neu,blue,36,60,40,334.775,335,1
15750,val_arr,UG,neu,red,78,8,40,334.775,335,1
15750,exp,UG,neu,red,78,8,46,334.775,335,1
15750,exp,UG,neg,blue,78,8,37,334.775,335,1
15750,val_arr,UG,neu,blue,78,6,37,334.775,335,1
15750,val_arr,UG,neg,blue,31,68,37,334.775,335,1
15750,exp,UG,neg,red,31,68,43,334.775,335,1
15750,val_arr,UG,neu,red,52,17,43,334.775,335,1
15750,exp,UG,neg,blue,52,17,57,334.775,335,1
15750,val_arr,UG,neg,blue,31,33,57,334.775,335,1
15750,val_arr,UG,neu,red,69,18,57,334.775,335,1
15750,val_arr,UG,neu,red,68,9,57,334.775,335,1
15750,exp,UG,neu,red,68,9,58,334.775,335,1
15750,val_arr,UG,neu,red,54,32,58,334.775,335,1
15750,val_arr,UG,neg,blue,31,57,58,334.775,335,1
15750,exp,UG,neu,red,31,57,54,334.775,335,1
15750,exp,UG,neu,red,31,57,37,334.775,335,1
15750,val_arr,UG,neu,red,94,12,37,334.775,335,1
15750,exp,UG,neu,red,94,12,32,334.775,335,1
15750,val_arr,UG,neu,blue,53,5,32,334.775,335,1
15750,exp,UG,neg,blue,53,5,41,334.775,335,1
15749,learning,UG,neu,blue,50,50,50,688.575,689,1
15749,learning,UG,neu,blue,50,50,50,604.575,605,1
15749,learning,UG,neu,blue,50,50,50,539.575,540,1
15749,learning,UG,neg,red,50,50,50,565.575,566,0
15749,learning,UG,neg,blue,50,50,50,533.575,534,0
15749,learning,UG,neu,red,50,50,50,487.575,488,0
15749,learning,UG,neu,red,50,50,50,457.575,458,0
15749,learning,UG,neu,blue,50,50,50,438.575,439,0
15749,learning,UG,neg,red,50,50,50,421.575,422,0
15749,learning,UG,neu,blue,50,50,50,404.575,405,0
15749,learning,UG,neu,blue,50,50,50,395.575,396,0
15749,learning,UG,neg,red,50,50,50,379.575,380,0
15749,learning,UG,neu,red,50,50,50,368.575,369,0
15749,learning,UG,neu,red,50,50,50,359.575,360,0
15749,learning,UG,neg,red,50,50,50,350.575,351,1
15749,learning,UG,neg,red,50,50,50,340.575,341,0
15749,learning,UG,neg,red,50,50,50,336.575,337,0
15749,learning,UG,neg,red,50,50,50,330.575,331,0
15749,learning,UG,neu,blue,50,50,50,336.575,337,0
15749,learning,UG,neu,blue,50,50,50,341.575,342,1
15749,learning,UG,neu,red,50,50,50,334.575,335,1
15749,learning,UG,neu,red,50,50,50,337.575,338,1
15749,learning,UG,neg,blue,50,50,50,340.575,341,1
15749,learning,UG,neu,blue,50,50,50,338.575,339,1
15749,learning,UG,neg,blue,50,50,50,343.575,344,1
15749,learning,UG,neg,blue,50,50,50,342.575,343,1
15749,learning,UG,neg,red,50,50,50,336.575,337,1
15749,learning,UG,neg,red,50,50,50,333.575,334,1
15749,learning,UG,neg,red,50,50,50,330.575,331,1
15749,learning,UG,neg,blue,50,50,50,326.575,327,0
15749,learning,UG,neu,red,50,50,50,330.575,331,1
15749,learning,UG,neu,blue,50,50,50,327.575,328,1
15749,learning,UG,neu,red,50,50,50,327.575,328,1
15749,learning,UG,neg,blue,50,50,50,332.575,333,1
15749,learning,UG,neg,blue,50,50,50,329.575,330,1
15749,learning,UG,neg,blue,50,50,50,325.575,326,1
15749,learning,UG,neg,blue,50,50,50,324.575,325,0
15749,learning,UG,neu,red,50,50,50,323.575,324,1
15749,learning,UG,neg,blue,50,50,50,324.575,325,1
15749,learning,UG,neu,red,50,50,50,328.575,329,1
15749,val_arr,UG,neu,red,67,61,63,328.575,329,1
15749,exp,UG,neu,red,67,61,18,328.575,329,1
15749,val_arr,UG,neg,blue,16,72,18,328.575,329,1
15749,val_arr,UG,neu,red,52,45,18,328.575,329,1
15749,exp,UG,neu,blue,52,45,39,328.575,329,1
15749,exp,UG,neg,red,52,45,68,328.575,329,1
15749,exp,UG,neg,blue,52,45,30,328.575,329,1
15749,exp,UG,neg,blue,52,45,11,328.575,329,1
15749,val_arr,UG,neg,blue,9,87,11,328.575,329,1
15749,val_arr,UG,neu,blue,65,46,11,328.575,329,1
15749,val_arr,UG,neg,blue,50,77,11,328.575,329,1
15749,val_arr,UG,neu,red,77,30,11,328.575,329,1
15749,val_arr,UG,neu,red,60,10,11,328.575,329,1
15749,val_arr,UG,neu,red,72,28,11,328.575,329,1
15749,exp,UG,neg,blue,72,28,78,328.575,329,1
15749,val_arr,UG,neu,blue,59,44,78,328.575,329,1
15749,exp,UG,neu,blue,59,44,77,328.575,329,1
15749,val_arr,UG,neu,blue,64,38,77,328.575,329,1
15749,val_arr,UG,neg,blue,5,92,77,328.575,329,1
15749,val_arr,UG,neg,blue,36,63,77,328.575,329,1
15749,exp,UG,neg,blue,36,63,63,328.575,329,1
15749,exp,UG,neu,red,36,63,33,328.575,329,1
15749,exp,UG,neu,red,36,63,70,328.575,329,1
15749,val_arr,UG,neu,red,64,32,70,328.575,329,1
15749,exp,UG,neu,blue,64,32,78,328.575,329,1
15749,val_arr,UG,neg,red,22,72,78,328.575,329,1
15749,exp,UG,neu,blue,22,72,35,328.575,329,1
15749,val_arr,UG,neu,red,46,52,35,328.575,329,1
15749,val_arr,UG,neu,red,61,40,35,328.575,329,1
15749,val_arr,UG,neg,blue,1,92,35,328.575,329,1
15749,val_arr,UG,neg,blue,39,37,35,328.575,329,1
15749,exp,UG,neg,red,39,37,28,328.575,329,1
15749,exp,UG,neg,blue,39,37,76,328.575,329,1
15749,exp,UG,neu,red,39,37,76,328.575,329,1
15749,exp,UG,neg,red,39,37,75,328.575,329,1
15749,exp,UG,neg,blue,39,37,82,328.575,329,1
15749,val_arr,UG,neu,red,48,32,82,328.575,329,1
15749,exp,UG,neu,red,48,32,17,328.575,329,1
15749,exp,UG,neu,red,48,32,79,328.575,329,1
15749,val_arr,UG,neg,blue,45,78,79,328.575,329,1
15749,exp,UG,neu,blue,45,78,75,328.575,329,1
15749,exp,UG,neg,blue,45,78,67,328.575,329,1
15749,exp,UG,neg,blue,45,78,80,328.575,329,1
15749,val_arr,UG,neu,red,78,28,80,328.575,329,1
15749,exp,UG,neu,red,78,28,78,328.575,329,1
15749,val_arr,UG,neg,red,56,67,78,328.575,329,1
15749,exp,UG,neu,red,56,67,21,328.575,329,1
15749,val_arr,UG,neu,red,64,27,21,328.575,329,1
15749,val_arr,UG,neg,red,41,16,21,328.575,329,1
15749,val_arr,UG,neg,blue,45,12,21,328.575,329,1
15749,val_arr,UG,neg,blue,20,70,21,328.575,329,1
15749,exp,UG,neg,blue,20,70,76,328.575,329,1
15749,exp,UG,neg,blue,20,70,75,328.575,329,1
15749,val_arr,UG,neu,red,60,8,75,328.575,329,1
15749,exp,UG,neg,blue,60,8,71,328.575,329,1
15749,exp,UG,neg,red,60,8,22,328.575,329,1
15749,exp,UG,neu,red,60,8,30,328.575,329,1
15749,val_arr,UG,neg,red,40,60,30,328.575,329,1
15749,val_arr,UG,neu,blue,87,0,30,328.575,329,1
15749,exp,UG,neg,blue,87,0,80,328.575,329,1
15749,exp,UG,neg,blue,87,0,82,328.575,329,1
15749,exp,UG,neu,red,87,0,26,328.575,329,1
15749,val_arr,UG,neu,red,74,25,26,328.575,329,1
15749,val_arr,UG,neg,blue,46,22,26,328.575,329,1
15749,val_arr,UG,neg,red,40,67,26,328.575,329,1
15749,val_arr,UG,neg,blue,17,32,26,328.575,329,1
15749,val_arr,UG,neu,blue,84,7,26,328.575,329,1
15749,val_arr,UG,neg,blue,36,29,26,328.575,329,1
15749,exp,UG,neg,blue,36,29,81,328.575,329,1
15749,exp,UG,neu,red,36,29,22,328.575,329,1
15749,val_arr,UG,neg,blue,41,18,22,328.575,329,1
15749,exp,UG,neu,red,41,18,21,328.575,329,1
15749,val_arr,UG,neu,red,75,50,21,328.575,329,1
15749,exp,UG,neu,red,75,50,20,328.575,329,1
15749,val_arr,UG,neg,blue,44,79,20,328.575,329,1
15749,val_arr,UG,neu,red,13,100,20,328.575,329,1
15749,exp,UG,neg,red,13,100,19,328.575,329,1
15749,exp,UG,neu,red,13,100,26,328.575,329,1
15749,exp,UG,neg,blue,13,100,78,328.575,329,1
15749,exp,UG,neu,red,13,100,83,328.575,329,1
15748,learning,UG,neg,red,50,50,50,1458.1,1459,1
15748,learning,UG,neu,red,50,50,50,1323.1,1324,0
15748,learning,UG,neg,red,50,50,50,1280.1,1281,0
15748,learning,UG,neu,red,50,50,50,1127.1,1128,0
15748,learning,UG,neg,red,50,50,50,1176.1,1177,0
15748,learning,UG,neg,red,50,50,50,1214.1,1215,0
15748,learning,UG,neu,blue,50,50,50,1244.1,1245,0
15748,learning,UG,neg,blue,50,50,50,1269.1,1270,0
15748,learning,UG,neg,blue,50,50,50,1289.1,1290,0
15748,learning,UG,neu,red,50,50,50,1249.1,1250,1
15748,learning,UG,neg,blue,50,50,50,1268.1,1269,0
15748,learning,UG,neu,blue,50,50,50,1284.1,1285,0
15748,learning,UG,neg,red,50,50,50,1230.1,1231,1
15748,learning,UG,neu,blue,50,50,50,1247.1,1248,0
15748,learning,UG,neu,blue,50,50,50,1213.1,1214,0
15748,learning,UG,neg,red,50,50,50,1229.1,1230,0
15748,learning,UG,neu,blue,50,50,50,1243.1,1244,0
15748,learning,UG,neu,blue,50,50,50,1256.1,1257,0
15748,learning,UG,neu,red,50,50,50,1268.1,1269,0
15748,learning,UG,neg,blue,50,50,50,1279.1,1280,0
15748,learning,UG,neu,red,50,50,50,1289.1,1290,0
15748,learning,UG,neg,blue,50,50,50,1298.1,1299,0
15748,learning,UG,neu,blue,50,50,50,1306.1,1307,0
15748,learning,UG,neg,blue,50,50,50,1314.1,1315,0
15748,learning,UG,neg,blue,50,50,50,1321.1,1322,0
15748,learning,UG,neu,red,50,50,50,1328.1,1329,0
15748,learning,UG,neg,red,50,50,50,1334.1,1335,0
15748,learning,UG,neg,blue,50,50,50,1340.1,1341,0
15748,learning,UG,neg,blue,50,50,50,1345.1,1346,0
15748,learning,UG,neg,red,50,50,50,1427.1,1428,0
15748,learning,UG,neu,red,50,50,50,1429.1,1430,0
15748,learning,UG,neu,red,50,50,50,1432.1,1433,0
15748,learning,UG,neg,blue,50,50,50,1492.1,1493,0
15748,learning,UG,neu,blue,50,50,50,1492.1,1493,0
15748,learning,UG,neu,blue,50,50,50,1493.1,1494,0
15748,learning,UG,neu,red,50,50,50,1493.1,1494,0
15748,learning,UG,neu,blue,50,50,50,1478.1,1479,1
15748,learning,UG,neg,red,50,50,50,1479.1,1480,0
15748,learning,UG,neg,red,50,50,50,1480.1,1481,0
15748,learning,UG,neu,red,50,50,50,1481.1,1482,0
15748,exp,UG,neu,blue,100,22,100,1481.1,1482,0
15748,val_arr,UG,neg,red,32,59,100,1481.1,1482,0
15748,exp,UG,neg,red,32,59,100,1481.1,1482,0
15748,val_arr,UG,neg,red,0,100,100,1481.1,1482,0
15748,val_arr,UG,neg,red,31,56,100,1481.1,1482,0
15748,exp,UG,neu,blue,31,56,100,1481.1,1482,0
15748,val_arr,UG,neg,red,0,100,100,1481.1,1482,0
15748,exp,UG,neu,blue,0,100,100,1481.1,1482,0
15748,exp,UG,neg,blue,0,100,100,1481.1,1482,0
15748,val_arr,UG,neg,red,0,54,100,1481.1,1482,0
15748,exp,UG,neu,red,0,54,100,1481.1,1482,0
15748,val_arr,UG,neg,red,0,100,100,1481.1,1482,0
15748,exp,UG,neg,red,0,100,100,1481.1,1482,0
15748,exp,UG,neg,red,0,100,100,1481.1,1482,0
15748,exp,UG,neu,red,0,100,100,1481.1,1482,0
15748,val_arr,UG,neu,red,82,33,100,1481.1,1482,0
15748,val_arr,UG,neu,blue,100,18,100,1481.1,1482,0
15748,exp,UG,neu,red,100,18,100,1481.1,1482,0
15748,val_arr,UG,neu,blue,100,0,100,1481.1,1482,0
15748,exp,UG,neg,blue,100,0,0,1481.1,1482,0
15748,exp,UG,neu,red,100,0,100,1481.1,1482,0
15748,val_arr,UG,neu,blue,100,9,100,1481.1,1482,0
15748,val_arr,UG,neg,blue,34,75,100,1481.1,1482,0
15748,val_arr,UG,neu,blue,100,16,100,1481.1,1482,0
15748,exp,UG,neg,red,100,16,100,1481.1,1482,0
15748,exp,UG,neg,red,100,16,100,1481.1,1482,0
15748,exp,UG,neg,red,100,16,100,1481.1,1482,0
15748,exp,UG,neg,blue,100,16,0,1481.1,1482,0
15748,exp,UG,neg,red,100,16,100,1481.1,1482,0
15748,exp,UG,neu,blue,100,16,18,1481.1,1482,0
15748,exp,UG,neu,blue,100,16,21,1481.1,1482,0
15748,val_arr,UG,neu,blue,49,50,21,1481.1,1482,0
15748,val_arr,UG,neg,red,0,100,21,1481.1,1482,0
15748,exp,UG,neg,red,0,100,100,1481.1,1482,0
15748,exp,UG,neu,blue,0,100,0,1481.1,1482,0
15748,val_arr,UG,neu,blue,60,40,0,1481.1,1482,0
15748,val_arr,UG,neu,blue,60,35,0,1481.1,1482,0
15748,val_arr,UG,neg,red,0,100,0,1481.1,1482,0
15748,val_arr,UG,neg,red,0,100,0,1481.1,1482,0
15748,val_arr,UG,neu,blue,100,29,0,1481.1,1482,0
15748,val_arr,UG,neu,blue,100,18,0,1481.1,1482,0
15748,val_arr,UG,neg,blue,0,100,0,1481.1,1482,0
15748,exp,UG,neu,blue,0,100,0,1481.1,1482,0
15748,val_arr,UG,neu,red,100,0,0,1481.1,1482,0
15748,val_arr,UG,neg,red,0,100,0,1481.1,1482,0
15748,val_arr,UG,neu,red,86,20,0,1481.1,1482,0
15748,val_arr,UG,neu,blue,100,0,0,1481.1,1482,0
15748,val_arr,UG,neg,red,0,100,0,1481.1,1482,0
15748,exp,UG,neu,blue,0,100,0,1481.1,1482,0
15748,exp,UG,neu,blue,0,100,0,1481.1,1482,0
15748,val_arr,UG,neg,red,0,100,0,1481.1,1482,0
15748,exp,UG,neu,blue,0,100,100,1481.1,1482,0
15748,val_arr,UG,neg,blue,43,39,100,1481.1,1482,0
15748,val_arr,UG,neg,red,0,100,100,1481.1,1482,0
15748,val_arr,UG,neg,red,0,100,100,1481.1,1482,0
15748,exp,UG,neu,blue,0,100,0,1481.1,1482,0
15748,val_arr,UG,neu,blue,78,26,0,1481.1,1482,0
15748,exp,UG,neu,blue,78,26,0,1481.1,1482,0
15748,exp,UG,neg,red,78,26,100,1481.1,1482,0
15748,val_arr,UG,neu,blue,43,43,100,1481.1,1482,0
15748,exp,UG,neg,red,43,43,100,1481.1,1482,0
15748,val_arr,UG,neu,blue,100,10,100,1481.1,1482,0
15748,exp,UG,neg,red,100,10,100,1481.1,1482,0
15748,exp,UG,neu,blue,100,10,0,1481.1,1482,0
15748,val_arr,UG,neg,red,0,100,0,1481.1,1482,0
15748,exp,UG,neu,red,0,100,100,1481.1,1482,0
15748,exp,UG,neu,blue,0,100,100,1481.1,1482,0
15748,exp,UG,neg,red,0,100,100,1481.1,1482,0
15748,val_arr,UG,neu,red,50,43,100,1481.1,1482,0
15748,exp,UG,neg,red,50,43,100,1481.1,1482,0
15748,exp,UG,neg,red,50,43,100,1481.1,1482,0
15748,exp,UG,neg,red,50,43,100,1481.1,1482,0
15748,exp,UG,neg,blue,50,43,100,1481.1,1482,0
15748,val_arr,UG,neu,red,91,6,100,1481.1,1482,0
15748,val_arr,UG,neg,blue,100,0,100,1481.1,1482,0
15748,exp,UG,neg,blue,100,0,0,1481.1,1482,0
15748,val_arr,UG,neu,blue,56,28,0,1481.1,1482,0
15748,val_arr,UG,neg,blue,0,82,0,1481.1,1482,0
15748,val_arr,UG,neu,blue,50,45,0,1481.1,1482,0
15748,exp,UG,neu,blue,50,45,0,1481.1,1482,0
15742,learning,CG,neu,blue,50,50,50,703.925,704,0
15742,learning,CG,neu,blue,50,50,50,663.925,664,1
15742,learning,CG,neu,blue,50,50,50,584.925,585,1
15742,learning,CG,neu,blue,50,50,50,599.925,600,0
15742,learning,CG,neg,red,50,50,50,587.925,588,1
15742,learning,CG,neu,blue,50,50,50,547.925,548,1
15742,learning,CG,neu,blue,50,50,50,524.925,525,1
15742,learning,CG,neg,red,50,50,50,511.925,512,1
15742,learning,CG,neg,red,50,50,50,519.925,520,1
15742,learning,CG,neg,red,50,50,50,511.925,512,1
15742,learning,CG,neg,red,50,50,50,514.925,515,1
15742,learning,CG,neg,red,50,50,50,496.925,497,1
15742,learning,CG,neu,blue,50,50,50,484.925,485,1
15742,learning,CG,neg,red,50,50,50,471.925,472,1
15742,learning,CG,neg,red,50,50,50,463.925,464,1
15742,learning,CG,neu,blue,50,50,50,464.925,465,1
15742,learning,CG,neu,blue,50,50,50,453.925,454,1
15742,learning,CG,neu,blue,50,50,50,442.925,443,1
15742,learning,CG,neg,red,50,50,50,434.925,435,1
15742,learning,CG,neg,red,50,50,50,428.925,429,1
15742,learning,CG,neg,red,50,50,50,427.925,428,1
15742,learning,CG,neu,blue,50,50,50,422.925,423,1
15742,learning,CG,neu,blue,50,50,50,419.925,420,1
15742,learning,CG,neu,blue,50,50,50,411.925,412,1
15742,learning,CG,neg,red,50,50,50,409.925,410,1
15742,learning,CG,neg,red,50,50,50,410.925,411,1
15742,learning,CG,neu,blue,50,50,50,410.925,411,1
15742,learning,CG,neg,red,50,50,50,410.925,411,1
15742,learning,CG,neu,blue,50,50,50,408.925,409,1
15742,learning,CG,neu,blue,50,50,50,407.925,408,1
15742,learning,CG,neu,blue,50,50,50,407.925,408,1
15742,learning,CG,neg,red,50,50,50,406.925,407,1
15742,learning,CG,neg,red,50,50,50,407.925,408,1
15742,learning,CG,neg,red,50,50,50,437.925,438,0
15742,learning,CG,neu,blue,50,50,50,441.925,442,1
15742,learning,CG,neu,blue,50,50,50,441.925,442,1
15742,learning,CG,neg,red,50,50,50,436.925,437,1
15742,learning,CG,neg,red,50,50,50,434.925,435,1
15742,learning,CG,neu,blue,50,50,50,431.925,432,1
15742,learning,CG,neg,red,50,50,50,436.925,437,1
15742,exp,CG,neg,red,100,0,23,436.925,437,1
15742,exp,CG,neg,red,100,0,20,436.925,437,1
15742,val_arr,CG,neu,blue,100,0,20,436.925,437,1
15742,val_arr,CG,neu,blue,100,17,20,436.925,437,1
15742,val_arr,CG,neg,red,50,50,20,436.925,437,1
15742,exp,CG,neu,blue,50,50,72,436.925,437,1
15742,val_arr,CG,neu,red,100,0,72,436.925,437,1
15742,val_arr,CG,neg,red,0,100,72,436.925,437,1
15742,exp,CG,neg,red,0,100,76,436.925,437,1
15742,exp,CG,neu,blue,0,100,23,436.925,437,1
15742,exp,CG,neg,red,0,100,26,436.925,437,1
15742,val_arr,CG,neu,blue,100,4,26,436.925,437,1
15742,exp,CG,neu,blue,100,4,24,436.925,437,1
15742,val_arr,CG,neg,red,0,81,24,436.925,437,1
15742,val_arr,CG,neg,blue,0,89,24,436.925,437,1
15742,val_arr,CG,neg,red,0,100,24,436.925,437,1
15742,val_arr,CG,neu,blue,50,50,24,436.925,437,1
15742,val_arr,CG,neu,blue,73,18,24,436.925,437,1
15742,exp,CG,neu,red,73,18,72,436.925,437,1
15742,val_arr,CG,neg,red,0,74,72,436.925,437,1
15742,exp,CG,neg,red,0,74,82,436.925,437,1
15742,val_arr,CG,neu,red,100,0,82,436.925,437,1
15742,exp,CG,neg,blue,100,0,26,436.925,437,1
15742,val_arr,CG,neu,blue,100,0,26,436.925,437,1
15742,exp,CG,neg,red,100,0,25,436.925,437,1
15742,val_arr,CG,neu,blue,100,0,25,436.925,437,1
15742,exp,CG,neg,red,100,0,79,436.925,437,1
15742,exp,CG,neg,blue,100,0,19,436.925,437,1
15742,exp,CG,neg,red,100,0,76,436.925,437,1
15742,val_arr,CG,neu,blue,100,2,76,436.925,437,1
15742,exp,CG,neg,red,100,2,25,436.925,437,1
15742,exp,CG,neu,blue,100,2,75,436.925,437,1
15742,exp,CG,neu,red,100,2,81,436.925,437,1
15742,exp,CG,neu,blue,100,2,19,436.925,437,1
15742,exp,CG,neg,red,100,2,27,436.925,437,1
15742,val_arr,CG,neu,red,50,50,27,436.925,437,1
15742,val_arr,CG,neu,blue,100,19,27,436.925,437,1
15742,val_arr,CG,neu,blue,100,0,27,436.925,437,1
15742,val_arr,CG,neg,red,0,100,27,436.925,437,1
15742,exp,CG,neu,blue,0,100,86,436.925,437,1
15742,exp,CG,neu,blue,0,100,81,436.925,437,1
15742,val_arr,CG,neu,blue,100,0,81,436.925,437,1
15742,exp,CG,neu,blue,100,0,74,436.925,437,1
15742,exp,CG,neu,blue,100,0,17,436.925,437,1
15742,exp,CG,neu,blue,100,0,23,436.925,437,1
15742,exp,CG,neu,red,100,0,77,436.925,437,1
15742,val_arr,CG,neg,blue,0,100,77,436.925,437,1
15742,exp,CG,neu,blue,0,100,23,436.925,437,1
15742,exp,CG,neg,blue,0,100,70,436.925,437,1
15742,val_arr,CG,neg,red,0,76,70,436.925,437,1
15742,val_arr,CG,neu,blue,100,0,70,436.925,437,1
15742,exp,CG,neu,red,100,0,67,436.925,437,1
15742,exp,CG,neu,blue,100,0,84,436.925,437,1
15742,val_arr,CG,neg,red,0,100,84,436.925,437,1
15742,val_arr,CG,neu,blue,50,50,84,436.925,437,1
15742,exp,CG,neg,red,50,50,22,436.925,437,1
15742,exp,CG,neg,red,50,50,30,436.925,437,1
15742,exp,CG,neu,red,50,50,68,436.925,437,1
15742,val_arr,CG,neg,blue,0,100,68,436.925,437,1
15742,val_arr,CG,neg,red,50,50,68,436.925,437,1
15742,val_arr,CG,neg,blue,0,88,68,436.925,437,1
15742,val_arr,CG,neg,blue,0,100,68,436.925,437,1
15742,exp,CG,neg,red,0,100,25,436.925,437,1
15742,exp,CG,neu,blue,0,100,76,436.925,437,1
15742,val_arr,CG,neg,red,0,100,76,436.925,437,1
15742,val_arr,CG,neg,red,0,100,76,436.925,437,1
15742,exp,CG,neg,blue,0,100,75,436.925,437,1
15742,exp,CG,neg,red,0,100,88,436.925,437,1
15742,val_arr,CG,neu,blue,73,14,88,436.925,437,1
15742,exp,CG,neg,red,73,14,29,436.925,437,1
