"workerId","group","cond","valence","exprating","valrating","arrating","block","trial_order","trial_cond","s1_color","Cong","age","sex","cue"
"15970","UG","val_arr","neu",0,30,70,"1",1,1,"red","1",19,"M","U"
"15970","UG","exp","neg",20,30,70,"1",2,1,"coral","0",19,"M","A"
"15970","UG","exp","neg",20,30,70,"1",3,2,"blue","1",19,"M","U"
"15970","UG","val_arr","neu",20,85,0,"1",4,2,"blue","0",19,"M","U"
"15970","UG","val_arr","neu",20,81,0,"1",5,3,"blue","0",19,"M","U"
"15970","UG","val_arr","neg",20,0,70,"1",6,4,"red","0",19,"M","U"
"15970","UG","val_arr","neg",20,0,75,"1",7,5,"turquoise","1",19,"M","A"
"15970","UG","exp","neu",70,0,75,"1",8,3,"blue","0",19,"M","U"
"15970","UG","exp","neg",80,0,75,"1",9,4,"coral","0",19,"M","A"
"15970","UG","exp","neu",20,0,75,"1",10,5,"blue","0",19,"M","U"
"15970","UG","val_arr","neu",20,100,0,"1",11,6,"blue","0",19,"M","U"
"15970","UG","val_arr","neg",20,20,50,"1",12,7,"coral","0",19,"M","A"
"15970","UG","exp","neg",70,20,50,"1",13,6,"red","0",19,"M","U"
"15970","UG","exp","neu",75,20,50,"1",14,7,"red","1",19,"M","U"
"15970","UG","exp","neu",37,20,50,"1",15,8,"turquoise","0",19,"M","A"
"15970","UG","val_arr","neu",37,20,70,"1",16,8,"blue","0",19,"M","U"
"15970","UG","val_arr","neg",37,18,83,"1",17,9,"turquoise","1",19,"M","A"
"15970","UG","val_arr","neg",37,35,60,"1",18,10,"red","0",19,"M","U"
"15970","UG","val_arr","neg",37,34,31,"1",19,11,"blue","1",19,"M","U"
"15970","UG","val_arr","neg",37,30,69,"1",20,12,"blue","1",19,"M","U"
"15970","UG","val_arr","neg",37,20,60,"1",21,13,"coral","0",19,"M","A"
"15970","UG","val_arr","neg",37,0,82,"1",22,14,"red","0",19,"M","U"
"15970","UG","val_arr","neg",37,30,70,"1",23,15,"red","0",19,"M","U"
"15970","UG","exp","neu",100,30,70,"1",24,9,"turquoise","0",19,"M","A"
"15970","UG","val_arr","neu",100,100,0,"1",25,16,"turquoise","0",19,"M","A"
"15970","UG","exp","neg",90,100,0,"1",26,10,"red","0",19,"M","U"
"15970","UG","val_arr","neu",90,90,75,"1",27,17,"coral","1",19,"M","A"
"15970","UG","exp","neu",61,90,75,"1",28,11,"blue","0",19,"M","U"
"15970","UG","exp","neg",74,90,75,"1",29,12,"turquoise","1",19,"M","A"
"15970","UG","exp","neu",35,90,75,"1",30,13,"blue","0",19,"M","U"
"15970","UG","exp","neg",82,90,75,"1",31,14,"coral","0",19,"M","A"
"15970","UG","exp","neu",33,90,75,"1",32,15,"red","1",19,"M","U"
"15970","UG","val_arr","neu",33,80,0,"1",33,18,"blue","0",19,"M","U"
"15970","UG","val_arr","neu",33,100,0,"1",34,19,"turquoise","0",19,"M","A"
"15970","UG","val_arr","neg",33,0,34,"1",35,20,"red","0",19,"M","U"
"15970","UG","val_arr","neu",33,100,0,"1",36,21,"red","1",19,"M","U"
"15970","UG","exp","neg",80,100,0,"1",37,16,"red","0",19,"M","U"
"15970","UG","val_arr","neg",80,0,100,"1",38,22,"coral","0",19,"M","A"
"15970","UG","exp","neg",70,0,100,"1",39,17,"turquoise","1",19,"M","A"
"15970","UG","val_arr","neg",70,14,64,"1",40,23,"coral","0",19,"M","A"
"15970","UG","exp","neg",30,14,64,"2",41,18,"red","0",19,"M","U"
"15970","UG","val_arr","neg",30,15,70,"2",42,24,"coral","0",19,"M","A"
"15970","UG","val_arr","neu",30,100,0,"2",43,25,"turquoise","0",19,"M","A"
"15970","UG","exp","neg",20,100,0,"2",44,19,"coral","0",19,"M","A"
"15970","UG","exp","neu",34,100,0,"2",45,20,"blue","0",19,"M","U"
"15970","UG","exp","neu",77,100,0,"2",46,21,"turquoise","0",19,"M","A"
"15970","UG","val_arr","neu",77,84,16,"2",47,26,"turquoise","0",19,"M","A"
"15970","UG","val_arr","neu",77,27,65,"2",48,27,"blue","0",19,"M","U"
"15970","UG","exp","neu",100,27,65,"2",49,22,"blue","0",19,"M","U"
"15970","UG","exp","neu",83,27,65,"2",50,23,"coral","1",19,"M","A"
"15970","UG","exp","neu",60,27,65,"2",51,24,"turquoise","0",19,"M","A"
"15970","UG","exp","neg",33,27,65,"2",52,25,"coral","0",19,"M","A"
"15970","UG","val_arr","neg",33,0,100,"2",53,28,"red","0",19,"M","U"
"15970","UG","exp","neg",100,0,100,"2",54,26,"red","0",19,"M","U"
"15970","UG","val_arr","neg",100,0,100,"2",55,29,"red","0",19,"M","U"
"15970","UG","val_arr","neu",100,0,79,"2",56,30,"turquoise","0",19,"M","A"
"15970","UG","val_arr","neg",100,0,100,"2",57,31,"coral","0",19,"M","A"
"15970","UG","exp","neu",12,0,100,"2",58,27,"coral","1",19,"M","A"
"15970","UG","exp","neu",24,0,100,"2",59,28,"blue","0",19,"M","U"
"15970","UG","exp","neg",74,0,100,"2",60,29,"turquoise","1",19,"M","A"
"15970","UG","val_arr","neu",74,24,73,"2",61,32,"coral","1",19,"M","A"
"15970","UG","exp","neg",81,24,73,"2",62,30,"red","0",19,"M","U"
"15970","UG","exp","neu",69,24,73,"2",63,31,"turquoise","0",19,"M","A"
"15970","UG","exp","neu",40,24,73,"2",64,32,"coral","1",19,"M","A"
"15970","UG","val_arr","neg",40,21,43,"2",65,33,"red","0",19,"M","U"
"15970","UG","exp","neg",30,21,43,"2",66,33,"blue","1",19,"M","U"
"15970","UG","val_arr","neg",30,20,70,"2",67,34,"coral","0",19,"M","A"
"15970","UG","exp","neg",82,20,70,"2",68,34,"coral","0",19,"M","A"
"15970","UG","exp","neu",33,20,70,"2",69,35,"turquoise","0",19,"M","A"
"15970","UG","exp","neg",26,20,70,"2",70,36,"coral","0",19,"M","A"
"15970","UG","val_arr","neu",26,100,75,"2",71,35,"blue","0",19,"M","U"
"15970","UG","val_arr","neg",26,0,85,"2",72,36,"blue","1",19,"M","U"
"15970","UG","val_arr","neu",26,90,80,"2",73,37,"turquoise","0",19,"M","A"
"15970","UG","val_arr","neu",26,93,18,"2",74,38,"turquoise","0",19,"M","A"
"15970","UG","val_arr","neu",26,75,30,"2",75,39,"red","1",19,"M","U"
"15970","UG","exp","neu",75,75,30,"2",76,37,"turquoise","0",19,"M","A"
"15970","UG","exp","neg",37,75,30,"2",77,38,"red","0",19,"M","U"
"15970","UG","exp","neg",70,75,30,"2",78,39,"coral","0",19,"M","A"
"15970","UG","exp","neu",35,75,30,"2",79,40,"turquoise","0",19,"M","A"
"15970","UG","val_arr","neu",35,80,29,"2",80,40,"blue","0",19,"M","U"
"15968","CG","val_arr","neg",62,10,66,"1",1,1,"coral","0",34,"F","A"
"15968","CG","exp","neg",92,10,66,"1",2,1,"coral","0",34,"F","A"
"15968","CG","val_arr","neg",92,12,56,"1",3,2,"coral","0",34,"F","A"
"15968","CG","exp","neu",85,12,56,"1",4,2,"turquoise","0",34,"F","A"
"15968","CG","exp","neu",50,12,56,"1",5,3,"blue","0",34,"F","U"
"15968","CG","val_arr","neg",50,19,50,"1",6,3,"coral","0",34,"F","A"
"15968","CG","val_arr","neg",50,50,50,"1",7,4,"red","0",34,"F","U"
"15968","CG","val_arr","neu",50,89,15,"1",8,5,"red","1",34,"F","U"
"15968","CG","val_arr","neu",50,50,16,"1",9,6,"blue","0",34,"F","U"
"15968","CG","val_arr","neg",50,12,50,"1",10,7,"blue","1",34,"F","U"
"15968","CG","val_arr","neg",50,50,50,"1",11,8,"turquoise","1",34,"F","A"
"15968","CG","exp","neg",3,50,50,"1",12,4,"coral","0",34,"F","A"
"15968","CG","exp","neu",57,50,50,"1",13,5,"turquoise","0",34,"F","A"
"15968","CG","exp","neg",50,50,50,"1",14,6,"turquoise","1",34,"F","A"
"15968","CG","exp","neg",50,50,50,"1",15,7,"coral","0",34,"F","A"
"15968","CG","val_arr","neg",50,4,59,"1",16,9,"red","0",34,"F","U"
"15968","CG","exp","neu",100,4,59,"1",17,8,"blue","0",34,"F","U"
"15968","CG","exp","neg",50,4,59,"1",18,9,"coral","0",34,"F","A"
"15968","CG","val_arr","neg",50,26,69,"1",19,10,"blue","1",34,"F","U"
"15968","CG","val_arr","neu",50,76,0,"1",20,11,"turquoise","0",34,"F","A"
"15968","CG","exp","neu",61,76,0,"1",21,10,"blue","0",34,"F","U"
"15968","CG","exp","neu",50,76,0,"1",22,11,"turquoise","0",34,"F","A"
"15968","CG","val_arr","neg",50,45,50,"1",23,12,"red","0",34,"F","U"
"15968","CG","exp","neu",50,45,50,"1",24,12,"red","1",34,"F","U"
"15968","CG","val_arr","neg",50,25,50,"1",25,13,"red","0",34,"F","U"
"15968","CG","exp","neg",50,25,50,"1",26,13,"coral","0",34,"F","A"
"15968","CG","val_arr","neg",50,42,50,"1",27,14,"coral","0",34,"F","A"
"15968","CG","exp","neu",50,42,50,"1",28,14,"turquoise","0",34,"F","A"
"15968","CG","exp","neu",50,42,50,"1",29,15,"blue","0",34,"F","U"
"15968","CG","exp","neu",50,42,50,"1",30,16,"blue","0",34,"F","U"
"15968","CG","exp","neg",50,42,50,"1",31,17,"red","0",34,"F","U"
"15968","CG","val_arr","neg",50,23,50,"1",32,15,"coral","0",34,"F","A"
"15968","CG","val_arr","neu",50,50,0,"1",33,16,"coral","1",34,"F","A"
"15968","CG","exp","neu",0,50,0,"1",34,18,"turquoise","0",34,"F","A"
"15968","CG","val_arr","neu",0,50,4,"1",35,17,"blue","0",34,"F","U"
"15968","CG","val_arr","neg",0,50,4,"1",36,18,"blue","1",34,"F","U"
"15968","CG","val_arr","neu",0,50,0,"1",37,19,"turquoise","0",34,"F","A"
"15968","CG","val_arr","neu",0,50,0,"1",38,20,"turquoise","0",34,"F","A"
"15968","CG","exp","neg",50,50,0,"1",39,19,"turquoise","1",34,"F","A"
"15968","CG","exp","neg",99,50,0,"1",40,20,"blue","1",34,"F","U"
"15968","CG","val_arr","neg",99,8,50,"2",41,21,"red","0",34,"F","U"
"15968","CG","val_arr","neu",99,50,0,"2",42,22,"blue","0",34,"F","U"
"15968","CG","exp","neg",100,50,0,"2",43,21,"coral","0",34,"F","A"
"15968","CG","exp","neg",100,50,0,"2",44,22,"red","0",34,"F","U"
"15968","CG","val_arr","neg",100,39,50,"2",45,23,"red","0",34,"F","U"
"15968","CG","exp","neg",100,39,50,"2",46,23,"blue","1",34,"F","U"
"15968","CG","exp","neu",100,39,50,"2",47,24,"coral","1",34,"F","A"
"15968","CG","exp","neu",100,39,50,"2",48,25,"turquoise","0",34,"F","A"
"15968","CG","exp","neu",80,39,50,"2",49,26,"red","1",34,"F","U"
"15968","CG","val_arr","neu",80,87,0,"2",50,24,"blue","0",34,"F","U"
"15968","CG","exp","neu",81,87,0,"2",51,27,"turquoise","0",34,"F","A"
"15968","CG","val_arr","neu",81,100,4,"2",52,25,"blue","0",34,"F","U"
"15968","CG","exp","neg",81,100,4,"2",53,28,"red","0",34,"F","U"
"15968","CG","val_arr","neu",81,50,13,"2",54,26,"coral","1",34,"F","A"
"15968","CG","val_arr","neu",81,100,2,"2",55,27,"turquoise","0",34,"F","A"
"15968","CG","val_arr","neu",81,70,12,"2",56,28,"red","1",34,"F","U"
"15968","CG","val_arr","neu",81,50,4,"2",57,29,"red","1",34,"F","U"
"15968","CG","val_arr","neg",81,27,62,"2",58,30,"coral","0",34,"F","A"
"15968","CG","exp","neg",83,27,62,"2",59,29,"red","0",34,"F","U"
"15968","CG","val_arr","neg",83,20,76,"2",60,31,"red","0",34,"F","U"
"15968","CG","exp","neg",100,20,76,"2",61,30,"red","0",34,"F","U"
"15968","CG","val_arr","neu",100,50,3,"2",62,32,"turquoise","0",34,"F","A"
"15968","CG","exp","neg",98,50,3,"2",63,31,"coral","0",34,"F","A"
"15968","CG","exp","neu",71,50,3,"2",64,32,"blue","0",34,"F","U"
"15968","CG","val_arr","neu",71,74,20,"2",65,33,"blue","0",34,"F","U"
"15968","CG","exp","neg",89,74,20,"2",66,33,"turquoise","1",34,"F","A"
"15968","CG","val_arr","neu",89,61,20,"2",67,34,"blue","0",34,"F","U"
"15968","CG","val_arr","neg",89,33,50,"2",68,35,"turquoise","1",34,"F","A"
"15968","CG","val_arr","neu",89,50,34,"2",69,36,"turquoise","0",34,"F","A"
"15968","CG","val_arr","neu",89,50,13,"2",70,37,"turquoise","0",34,"F","A"
"15968","CG","exp","neu",95,50,13,"2",71,34,"coral","1",34,"F","A"
"15968","CG","val_arr","neg",95,9,69,"2",72,38,"coral","0",34,"F","A"
"15968","CG","exp","neu",100,9,69,"2",73,35,"blue","0",34,"F","U"
"15968","CG","val_arr","neg",100,14,50,"2",74,39,"red","0",34,"F","U"
"15968","CG","exp","neu",100,14,50,"2",75,36,"turquoise","0",34,"F","A"
"15968","CG","exp","neg",100,14,50,"2",76,37,"red","0",34,"F","U"
"15968","CG","val_arr","neu",100,50,50,"2",77,40,"blue","0",34,"F","U"
"15968","CG","exp","neu",85,50,50,"2",78,38,"coral","1",34,"F","A"
"15968","CG","exp","neg",84,50,50,"2",79,39,"coral","0",34,"F","A"
"15968","CG","exp","neg",84,50,50,"2",80,40,"red","0",34,"F","U"
"15966","UG","val_arr","neu",53,71,72,"1",1,1,"turquoise","0",20,"M","A"
"15966","UG","val_arr","neg",53,0,10,"1",2,2,"red","0",20,"M","U"
"15966","UG","val_arr","neg",53,8,68,"1",3,3,"red","0",20,"M","U"
"15966","UG","exp","neu",27,8,68,"1",4,1,"turquoise","0",20,"M","A"
"15966","UG","val_arr","neu",27,35,51,"1",5,4,"blue","0",20,"M","U"
"15966","UG","exp","neg",60,35,51,"1",6,2,"coral","0",20,"M","A"
"15966","UG","val_arr","neu",60,71,81,"1",7,5,"turquoise","0",20,"M","A"
"15966","UG","val_arr","neu",60,76,55,"1",8,6,"blue","0",20,"M","U"
"15966","UG","exp","neu",0,76,55,"1",9,3,"blue","0",20,"M","U"
"15966","UG","val_arr","neu",0,69,44,"1",10,7,"blue","0",20,"M","U"
"15966","UG","exp","neu",95,69,44,"1",11,4,"turquoise","0",20,"M","A"
"15966","UG","exp","neg",67,69,44,"1",12,5,"coral","0",20,"M","A"
"15966","UG","exp","neu",62,69,44,"1",13,6,"turquoise","0",20,"M","A"
"15966","UG","exp","neu",92,69,44,"1",14,7,"coral","1",20,"M","A"
"15966","UG","exp","neu",63,69,44,"1",15,8,"blue","0",20,"M","U"
"15966","UG","val_arr","neu",63,72,67,"1",16,8,"coral","1",20,"M","A"
"15966","UG","exp","neg",73,72,67,"1",17,9,"coral","0",20,"M","A"
"15966","UG","val_arr","neg",73,38,32,"1",18,9,"blue","1",20,"M","U"
"15966","UG","val_arr","neg",73,0,55,"1",19,10,"coral","0",20,"M","A"
"15966","UG","val_arr","neg",73,50,58,"1",20,11,"red","0",20,"M","U"
"15966","UG","exp","neu",15,50,58,"1",21,10,"turquoise","0",20,"M","A"
"15966","UG","val_arr","neu",15,57,62,"1",22,12,"blue","0",20,"M","U"
"15966","UG","exp","neg",50,57,62,"1",23,11,"red","0",20,"M","U"
"15966","UG","exp","neu",63,57,62,"1",24,12,"red","1",20,"M","U"
"15966","UG","exp","neg",50,57,62,"1",25,13,"red","0",20,"M","U"
"15966","UG","exp","neu",89,57,62,"1",26,14,"coral","1",20,"M","A"
"15966","UG","val_arr","neu",89,62,61,"1",27,13,"blue","0",20,"M","U"
"15966","UG","val_arr","neg",89,0,46,"1",28,14,"coral","0",20,"M","A"
"15966","UG","exp","neu",28,0,46,"1",29,15,"red","1",20,"M","U"
"15966","UG","val_arr","neu",28,83,83,"1",30,15,"turquoise","0",20,"M","A"
"15966","UG","exp","neg",63,83,83,"1",31,16,"blue","1",20,"M","U"
"15966","UG","val_arr","neg",63,0,39,"1",32,16,"coral","0",20,"M","A"
"15966","UG","val_arr","neg",63,38,36,"1",33,17,"coral","0",20,"M","A"
"15966","UG","val_arr","neu",63,50,50,"1",34,18,"red","1",20,"M","U"
"15966","UG","exp","neg",62,50,50,"1",35,17,"turquoise","1",20,"M","A"
"15966","UG","exp","neg",62,50,50,"1",36,18,"coral","0",20,"M","A"
"15966","UG","exp","neu",54,50,50,"1",37,19,"turquoise","0",20,"M","A"
"15966","UG","val_arr","neg",54,41,41,"1",38,19,"turquoise","1",20,"M","A"
"15966","UG","val_arr","neg",54,88,53,"1",39,20,"turquoise","1",20,"M","A"
"15966","UG","val_arr","neg",54,0,38,"1",40,21,"blue","1",20,"M","U"
"15966","UG","val_arr","neg",54,31,42,"2",41,22,"red","0",20,"M","U"
"15966","UG","exp","neu",63,31,42,"2",42,20,"blue","0",20,"M","U"
"15966","UG","exp","neg",69,31,42,"2",43,21,"coral","0",20,"M","A"
"15966","UG","exp","neg",42,31,42,"2",44,22,"red","0",20,"M","U"
"15966","UG","exp","neu",50,31,42,"2",45,23,"blue","0",20,"M","U"
"15966","UG","val_arr","neu",50,50,50,"2",46,23,"blue","0",20,"M","U"
"15966","UG","val_arr","neg",50,45,59,"2",47,24,"coral","0",20,"M","A"
"15966","UG","val_arr","neu",50,55,50,"2",48,25,"turquoise","0",20,"M","A"
"15966","UG","exp","neu",53,55,50,"2",49,24,"blue","0",20,"M","U"
"15966","UG","val_arr","neu",53,67,50,"2",50,26,"blue","0",20,"M","U"
"15966","UG","val_arr","neg",53,50,50,"2",51,27,"red","0",20,"M","U"
"15966","UG","val_arr","neu",53,85,56,"2",52,28,"coral","1",20,"M","A"
"15966","UG","exp","neg",71,85,56,"2",53,25,"turquoise","1",20,"M","A"
"15966","UG","exp","neu",57,85,56,"2",54,26,"blue","0",20,"M","U"
"15966","UG","exp","neu",60,85,56,"2",55,27,"coral","1",20,"M","A"
"15966","UG","val_arr","neu",60,82,60,"2",56,29,"red","1",20,"M","U"
"15966","UG","exp","neg",56,82,60,"2",57,28,"coral","0",20,"M","A"
"15966","UG","val_arr","neu",56,88,59,"2",58,30,"turquoise","0",20,"M","A"
"15966","UG","val_arr","neg",56,0,23,"2",59,31,"red","0",20,"M","U"
"15966","UG","exp","neu",69,0,23,"2",60,29,"turquoise","0",20,"M","A"
"15966","UG","exp","neg",42,0,23,"2",61,30,"blue","1",20,"M","U"
"15966","UG","exp","neg",58,0,23,"2",62,31,"red","0",20,"M","U"
"15966","UG","val_arr","neg",58,50,50,"2",63,32,"coral","0",20,"M","A"
"15966","UG","val_arr","neu",58,59,59,"2",64,33,"turquoise","0",20,"M","A"
"15966","UG","exp","neg",57,59,59,"2",65,32,"coral","0",20,"M","A"
"15966","UG","exp","neg",54,59,59,"2",66,33,"red","0",20,"M","U"
"15966","UG","exp","neg",50,59,59,"2",67,34,"red","0",20,"M","U"
"15966","UG","val_arr","neu",50,34,40,"2",68,34,"blue","0",20,"M","U"
"15966","UG","exp","neu",59,34,40,"2",69,35,"turquoise","0",20,"M","A"
"15966","UG","val_arr","neg",59,1,50,"2",70,35,"red","0",20,"M","U"
"15966","UG","val_arr","neg",59,14,36,"2",71,36,"red","0",20,"M","U"
"15966","UG","exp","neg",61,14,36,"2",72,36,"turquoise","1",20,"M","A"
"15966","UG","val_arr","neu",61,49,50,"2",73,37,"red","1",20,"M","U"
"15966","UG","val_arr","neu",61,73,61,"2",74,38,"turquoise","0",20,"M","A"
"15966","UG","val_arr","neg",61,23,50,"2",75,39,"coral","0",20,"M","A"
"15966","UG","exp","neu",40,23,50,"2",76,37,"turquoise","0",20,"M","A"
"15966","UG","exp","neu",34,23,50,"2",77,38,"blue","0",20,"M","U"
"15966","UG","exp","neg",34,23,50,"2",78,39,"coral","0",20,"M","A"
"15966","UG","exp","neg",60,23,50,"2",79,40,"red","0",20,"M","U"
"15966","UG","val_arr","neg",60,32,30,"2",80,40,"blue","1",20,"M","U"
"15965","CG","exp","neg",0,100,0,"1",1,1,"red","0",24,"F","U"
"15965","CG","val_arr","neg",0,36,43,"1",2,1,"coral","0",24,"F","A"
"15965","CG","exp","neg",46,36,43,"1",3,2,"coral","0",24,"F","A"
"15965","CG","exp","neu",67,36,43,"1",4,3,"blue","0",24,"F","U"
"15965","CG","exp","neg",0,36,43,"1",5,4,"red","0",24,"F","U"
"15965","CG","val_arr","neg",0,24,69,"1",6,2,"red","0",24,"F","U"
"15965","CG","exp","neu",10,24,69,"1",7,5,"blue","0",24,"F","U"
"15965","CG","val_arr","neu",10,94,12,"1",8,3,"blue","0",24,"F","U"
"15965","CG","exp","neg",19,94,12,"1",9,6,"red","0",24,"F","U"
"15965","CG","val_arr","neg",19,38,59,"1",10,4,"coral","0",24,"F","A"
"15965","CG","val_arr","neu",19,100,0,"1",11,5,"turquoise","0",24,"F","A"
"15965","CG","val_arr","neg",19,0,94,"1",12,6,"red","0",24,"F","U"
"15965","CG","exp","neg",70,0,94,"1",13,7,"red","0",24,"F","U"
"15965","CG","val_arr","neu",70,38,55,"1",14,7,"red","1",24,"F","U"
"15965","CG","exp","neg",37,38,55,"1",15,8,"coral","0",24,"F","A"
"15965","CG","exp","neg",77,38,55,"1",16,9,"blue","1",24,"F","U"
"15965","CG","val_arr","neu",77,13,84,"1",17,8,"blue","0",24,"F","U"
"15965","CG","val_arr","neu",77,100,1,"1",18,9,"blue","0",24,"F","U"
"15965","CG","exp","neu",1,100,1,"1",19,10,"turquoise","0",24,"F","A"
"15965","CG","exp","neg",1,100,1,"1",20,11,"coral","0",24,"F","A"
"15965","CG","exp","neu",31,100,1,"1",21,12,"blue","0",24,"F","U"
"15965","CG","val_arr","neu",31,18,75,"1",22,10,"blue","0",24,"F","U"
"15965","CG","val_arr","neu",31,100,9,"1",23,11,"turquoise","0",24,"F","A"
"15965","CG","exp","neu",9,100,9,"1",24,13,"turquoise","0",24,"F","A"
"15965","CG","val_arr","neu",9,100,0,"1",25,12,"blue","0",24,"F","U"
"15965","CG","val_arr","neu",9,100,0,"1",26,13,"turquoise","0",24,"F","A"
"15965","CG","exp","neu",100,100,0,"1",27,14,"blue","0",24,"F","U"
"15965","CG","exp","neu",0,100,0,"1",28,15,"turquoise","0",24,"F","A"
"15965","CG","val_arr","neg",0,50,50,"1",29,14,"blue","1",24,"F","U"
"15965","CG","val_arr","neu",0,100,100,"1",30,15,"red","1",24,"F","U"
"15965","CG","val_arr","neu",0,100,92,"1",31,16,"turquoise","0",24,"F","A"
"15965","CG","exp","neg",20,100,92,"1",32,16,"coral","0",24,"F","A"
"15965","CG","exp","neg",73,100,92,"1",33,17,"coral","0",24,"F","A"
"15965","CG","val_arr","neg",73,0,90,"1",34,17,"blue","1",24,"F","U"
"15965","CG","exp","neu",43,0,90,"1",35,18,"turquoise","0",24,"F","A"
"15965","CG","exp","neg",31,0,90,"1",36,19,"coral","0",24,"F","A"
"15965","CG","exp","neu",32,0,90,"1",37,20,"coral","1",24,"F","A"
"15965","CG","exp","neg",32,0,90,"1",38,21,"coral","0",24,"F","A"
"15965","CG","exp","neg",63,0,90,"1",39,22,"red","0",24,"F","U"
"15965","CG","val_arr","neg",63,0,92,"1",40,18,"coral","0",24,"F","A"
"15965","CG","val_arr","neg",63,2,80,"2",41,19,"red","0",24,"F","U"
"15965","CG","exp","neu",65,2,80,"2",42,23,"turquoise","0",24,"F","A"
"15965","CG","exp","neg",56,2,80,"2",43,24,"red","0",24,"F","U"
"15965","CG","exp","neu",59,2,80,"2",44,25,"red","1",24,"F","U"
"15965","CG","val_arr","neu",59,100,0,"2",45,20,"blue","0",24,"F","U"
"15965","CG","val_arr","neu",59,100,0,"2",46,21,"turquoise","0",24,"F","A"
"15965","CG","val_arr","neg",59,0,87,"2",47,22,"red","0",24,"F","U"
"15965","CG","exp","neu",70,0,87,"2",48,26,"blue","0",24,"F","U"
"15965","CG","val_arr","neg",70,37,74,"2",49,23,"blue","1",24,"F","U"
"15965","CG","val_arr","neu",70,88,19,"2",50,24,"turquoise","0",24,"F","A"
"15965","CG","exp","neu",82,88,19,"2",51,27,"coral","1",24,"F","A"
"15965","CG","exp","neg",22,88,19,"2",52,28,"turquoise","1",24,"F","A"
"15965","CG","exp","neg",71,88,19,"2",53,29,"turquoise","1",24,"F","A"
"15965","CG","val_arr","neu",71,26,71,"2",54,25,"red","1",24,"F","U"
"15965","CG","val_arr","neg",71,0,50,"2",55,26,"red","0",24,"F","U"
"15965","CG","val_arr","neg",71,18,83,"2",56,27,"turquoise","1",24,"F","A"
"15965","CG","val_arr","neu",71,91,31,"2",57,28,"blue","0",24,"F","U"
"15965","CG","exp","neu",75,91,31,"2",58,30,"blue","0",24,"F","U"
"15965","CG","val_arr","neu",75,97,16,"2",59,29,"coral","1",24,"F","A"
"15965","CG","val_arr","neu",75,89,22,"2",60,30,"turquoise","0",24,"F","A"
"15965","CG","val_arr","neg",75,15,77,"2",61,31,"coral","0",24,"F","A"
"15965","CG","val_arr","neg",75,0,92,"2",62,32,"coral","0",24,"F","A"
"15965","CG","val_arr","neg",75,0,99,"2",63,33,"red","0",24,"F","U"
"15965","CG","exp","neg",91,0,99,"2",64,31,"coral","0",24,"F","A"
"15965","CG","exp","neg",100,0,99,"2",65,32,"blue","1",24,"F","U"
"15965","CG","val_arr","neg",100,0,100,"2",66,34,"red","0",24,"F","U"
"15965","CG","exp","neu",87,0,100,"2",67,33,"blue","0",24,"F","U"
"15965","CG","exp","neg",77,0,100,"2",68,34,"turquoise","1",24,"F","A"
"15965","CG","exp","neg",35,0,100,"2",69,35,"red","0",24,"F","U"
"15965","CG","exp","neu",62,0,100,"2",70,36,"red","1",24,"F","U"
"15965","CG","val_arr","neg",62,33,58,"2",71,35,"turquoise","1",24,"F","A"
"15965","CG","exp","neu",18,33,58,"2",72,37,"turquoise","0",24,"F","A"
"15965","CG","exp","neu",23,33,58,"2",73,38,"turquoise","0",24,"F","A"
"15965","CG","val_arr","neg",23,42,66,"2",74,36,"coral","0",24,"F","A"
"15965","CG","exp","neu",0,42,66,"2",75,39,"turquoise","0",24,"F","A"
"15965","CG","val_arr","neu",0,100,3,"2",76,37,"coral","1",24,"F","A"
"15965","CG","val_arr","neu",0,50,50,"2",77,38,"blue","0",24,"F","U"
"15965","CG","exp","neu",58,50,50,"2",78,40,"coral","1",24,"F","A"
"15965","CG","val_arr","neg",58,1,88,"2",79,39,"red","0",24,"F","U"
"15965","CG","val_arr","neg",58,5,86,"2",80,40,"coral","0",24,"F","A"
"15964","UG","exp","neg",30,87,20,"1",1,1,"red","0",26,"F","U"
"15964","UG","exp","neu",90,87,20,"1",2,2,"blue","0",26,"F","U"
"15964","UG","val_arr","neg",90,5,60,"1",3,1,"coral","0",26,"F","A"
"15964","UG","val_arr","neg",90,0,70,"1",4,2,"red","0",26,"F","U"
"15964","UG","val_arr","neg",90,5,65,"1",5,3,"red","0",26,"F","U"
"15964","UG","exp","neg",10,5,65,"1",6,3,"coral","0",26,"F","A"
"15964","UG","val_arr","neu",10,90,80,"1",7,4,"blue","0",26,"F","U"
"15964","UG","exp","neu",36,90,80,"1",8,4,"turquoise","0",26,"F","A"
"15964","UG","exp","neu",60,90,80,"1",9,5,"blue","0",26,"F","U"
"15964","UG","exp","neg",60,90,80,"1",10,6,"turquoise","1",26,"F","A"
"15964","UG","exp","neg",70,90,80,"1",11,7,"coral","0",26,"F","A"
"15964","UG","exp","neg",75,90,80,"1",12,8,"coral","0",26,"F","A"
"15964","UG","exp","neu",21,90,80,"1",13,9,"blue","0",26,"F","U"
"15964","UG","exp","neu",40,90,80,"1",14,10,"blue","0",26,"F","U"
"15964","UG","val_arr","neg",40,30,52,"1",15,5,"coral","0",26,"F","A"
"15964","UG","exp","neu",20,30,52,"1",16,11,"blue","0",26,"F","U"
"15964","UG","exp","neu",81,30,52,"1",17,12,"coral","1",26,"F","A"
"15964","UG","exp","neu",60,30,52,"1",18,13,"coral","1",26,"F","A"
